customer_id,cost_to_serve,net_margin,CustomerLifetimeValue,NetProfitMargin,RevenueGenerated
21832,1512.89,7892.19,542766.23,16.36,88796.56
21833,2687.09,807.44,634046.27,7.11,45080.69
21834,2129.88,10919.39,127907.59,14.26,18239.62
21835,2518.96,3483.02,273782.38,6.46,17686.34
21836,2964.49,11228.44,760367.6,12.48,94893.88
21837,2403.56,9913.73,502072.25,7.54,37856.25
21838,897.61,10026.51,159905.0,11.55,18469.03
21839,1602.68,6403.1,281789.25,20.2,56921.43
21840,2444.29,9332.59,974412.95,12.69,123653.0
21841,1067.84,14138.34,221610.99,13.13,29097.52
21842,1855.39,4342.51,188731.1,19.54,36878.06
21843,2863.81,10579.92,88622.52,16.39,14525.23
21844,1311.98,18422.87,746240.16,12.85,95891.86
21845,1048.86,15230.59,189949.52,8.8,16715.56
21846,1826.7,8546.52,847101.88,23.4,198221.84
21847,2110.62,10794.43,359381.78,11.31,40646.08
21848,570.8,12911.39,320612.84,20.09,64411.12
21849,1236.91,834.01,432122.05,13.88,59978.54
21850,2460.9,15021.29,504299.42,19.32,97430.65
21851,1186.85,1015.79,832664.98,15.93,132643.53
21852,2077.38,6761.56,83931.89,17.58,14755.23
21853,2390.13,849.78,423209.68,12.76,54001.56
21854,2494.94,7847.02,373214.46,16.67,62214.85
21855,2576.29,13635.47,524532.32,13.23,69395.63
21856,704.17,291.07,843451.03,16.99,143302.33
21857,1216.86,11566.15,454227.48,5.05,22938.49
21858,2029.65,19745.41,366848.66,11.92,43728.36
21859,2840.09,1421.41,281374.5,18.34,51604.08
21860,1846.53,9263.62,429021.44,23.02,98760.74
21861,1208.65,-1116.72,185417.43,12.01,22268.63
21862,1802.45,7935.44,145314.75,23.01,33436.92
21863,501.21,16034.47,46931.4,9.77,4585.2
21864,1388.75,785.52,933523.77,24.64,230020.26
21865,2113.2,4386.94,149511.81,7.67,11467.56
21866,2033.22,7980.77,855362.07,7.46,63810.01
21867,1199.05,17643.35,223620.7,12.54,28042.04
21868,1810.74,-361.15,952688.66,8.31,79168.43
21869,1319.2,1103.84,960609.86,22.19,213159.33
21870,2937.37,10770.99,940324.72,18.41,173113.78
21871,2259.3,17635.26,529813.12,11.2,59339.07
21872,1766.18,15307.41,99302.62,10.46,10387.05
21873,2747.49,-330.37,284643.18,22.14,63020.0
21874,596.94,14611.79,119768.16,8.6,10300.06
21875,1234.28,18247.74,722783.67,20.01,144629.01
21876,1092.72,4696.19,899465.46,16.12,144993.83
21877,2412.24,14545.22,735728.52,15.67,115288.66
21878,1348.16,11513.88,635727.35,12.8,81373.1
21879,825.27,11964.94,92500.09,23.23,21487.77
21880,642.25,8502.53,239183.61,9.51,22746.36
21881,736.11,1992.58,120755.77,23.9,28860.63
21882,2304.5,-1623.94,170209.09,9.69,16493.26
21883,1218.6,16161.57,709690.11,24.74,175577.33
21884,1375.99,12253.95,461334.2,20.41,94158.31
21885,1282.63,4645.55,100285.26,22.98,23045.55
21886,2200.04,14260.87,45895.9,15.28,7012.89
21887,2136.57,18020.71,997215.49,7.06,70403.41
21888,819.15,17130.95,710878.79,13.23,94049.26
21889,879.31,13797.79,339726.58,14.7,49939.81
21890,2846.82,7499.64,757795.88,15.67,118746.61
21891,2218.41,1544.33,237416.25,10.43,24762.51
21892,1328.35,10935.09,50029.79,21.37,10691.37
21893,519.21,7380.84,792947.1,13.47,106809.97
21894,2713.32,13941.07,683702.97,7.42,50730.76
21895,1586.6,19105.03,730750.44,14.33,104716.54
21896,1886.3,490.4,819180.29,8.98,73562.39
21897,1465.43,17598.08,654312.79,13.73,89837.15
21898,1748.68,19480.0,672460.49,13.96,93875.48
21899,1929.96,6873.26,718972.18,18.23,131068.63
21900,775.35,15673.0,471197.22,21.39,100789.09
21901,875.53,922.27,442915.0,11.53,51068.1
21902,2676.76,-763.4,191985.68,9.56,18353.83
21903,2046.32,10618.59,449990.43,20.19,90853.07
21904,1128.24,10343.67,701008.79,12.26,85943.68
21905,1894.0,11779.02,348910.72,10.35,36112.26
21906,931.64,3586.0,884700.05,17.66,156238.03
21907,2789.23,5061.95,79181.28,10.46,8282.36
21908,848.14,4610.62,920740.24,17.42,160392.95
21909,2019.42,4620.92,184126.6,15.24,28060.89
21910,874.48,11438.9,709944.71,12.99,92221.82
21911,2864.07,3307.16,733386.87,20.64,151371.05
21912,2982.44,9727.27,962046.47,21.02,202222.17
21913,1488.08,19471.63,900408.08,8.92,80316.4
21914,2720.56,19914.75,52761.06,19.9,10499.45
21915,1122.8,-1429.29,407981.63,18.59,75843.79
21916,2402.91,18414.12,541462.05,19.37,104881.2
21917,1335.04,10140.54,638169.67,15.79,100766.99
21918,2521.56,5619.86,358795.41,22.23,79760.22
21919,2779.49,258.45,223358.41,24.22,54097.41
21920,1014.8,15257.83,806655.82,8.62,69533.73
21921,2952.64,13255.59,875682.14,9.37,82051.42
21922,1658.15,14984.99,685941.1,6.52,44723.36
21923,2792.04,17546.8,797504.04,16.63,132624.92
21924,1940.33,14632.88,775831.4,23.9,185423.7
21925,2173.14,12627.28,195805.31,9.5,18601.5
21926,1407.23,15624.86,164802.89,12.53,20649.8
21927,2548.07,12964.01,334369.69,19.64,65670.21
21928,1608.52,17104.9,370523.89,18.86,69880.81
21929,1633.96,7964.95,968172.44,12.9,124894.24
21930,2547.76,17743.58,812571.33,15.92,129361.36
21931,909.89,63.69,911823.1,9.58,87352.65
21932,1650.15,3791.01,441843.45,14.59,64464.96
21933,2417.13,19642.15,351401.23,20.36,71545.29
21934,1249.23,6397.87,272551.73,19.35,52738.76
21935,1216.85,6723.51,584682.22,15.82,92496.73
21936,633.25,3043.53,247844.74,21.29,52766.15
21937,974.35,9931.4,388465.68,23.2,90124.04
21938,2033.83,7081.51,220007.69,23.58,51877.81
21939,2172.49,7685.9,305222.48,16.5,50361.71
21940,2525.61,12387.97,95223.29,8.79,8370.13
21941,813.01,3197.43,441816.84,24.4,107803.31
21942,2361.56,5420.24,128257.98,14.53,18635.88
21943,831.78,16574.29,767812.69,15.79,121237.62
21944,2696.69,600.95,490939.58,9.84,48308.45
21945,584.29,9779.77,528964.27,19.31,102143.0
21946,2803.94,18773.61,227642.51,24.73,56295.99
21947,598.79,16280.49,149290.28,8.48,12659.82
21948,1280.75,17726.54,26308.72,7.54,1983.68
21949,941.02,1783.92,974983.93,12.6,122847.98
21950,1149.25,8784.28,269414.02,24.79,66787.74
21951,2720.96,15224.07,516697.98,8.79,45417.75
21952,2948.16,3564.41,788191.0,11.32,89223.22
21953,1922.54,15346.67,791236.75,8.3,65672.65
21954,2118.76,662.92,681523.59,10.73,73127.48
21955,532.8,-1079.59,249824.22,24.46,61107.0
21956,1777.45,-856.94,145066.67,21.77,31581.01
21957,2359.02,7541.86,34490.55,17.35,5984.11
21958,2898.21,17168.23,541292.16,5.14,27822.42
21959,1892.41,1369.72,344481.51,20.64,71100.98
21960,2725.04,9272.0,68952.1,18.59,12818.2
21961,1365.29,11464.85,176885.83,7.49,13248.75
21962,1506.24,5391.26,625122.46,10.44,65262.78
21963,707.43,-113.31,932975.63,15.3,142745.27
21964,1810.76,1444.98,365160.69,12.71,46411.92
21965,2546.1,17788.43,695061.6,5.84,40591.6
21966,2468.37,18817.99,984640.49,17.94,176644.5
21967,1184.57,1366.1,572944.69,23.53,134813.89
21968,1069.01,16546.23,536517.42,6.74,36161.27
21969,1010.98,18005.29,853237.48,5.5,46928.06
21970,556.71,18464.6,227869.59,23.74,54096.24
21971,1374.17,13407.31,289389.18,12.22,35363.36
21972,2684.5,825.3,312362.51,12.66,39545.09
21973,926.06,15557.42,135232.06,24.06,32536.83
21974,2357.26,1323.56,191619.56,11.29,21633.85
21975,2828.32,9002.68,694953.2,13.54,94096.66
21976,761.98,1272.55,224094.77,23.92,53603.47
21977,2344.19,16682.41,806618.65,6.46,52107.56
21978,515.02,-1063.25,149860.63,16.24,24337.37
21979,631.88,-1026.33,951543.22,8.92,84877.66
21980,852.51,19158.87,917190.36,14.68,134643.54
21981,2655.9,16767.89,619906.6,13.07,81021.79
21982,2652.5,17095.84,889226.0,19.49,173310.15
21983,2717.28,19658.16,865841.47,5.83,50478.56
21984,2324.36,13233.59,276948.01,19.28,53395.58
21985,1722.3,11635.09,367873.78,10.39,38222.09
21986,1252.08,86.3,298212.98,23.95,71422.01
21987,2381.11,12576.38,874356.16,5.23,45728.83
21988,2625.78,4516.66,651649.58,23.86,155483.59
21989,1383.34,-849.59,327863.82,14.23,46655.02
21990,2718.28,8766.0,801078.48,18.72,149961.89
21991,687.92,19122.01,598110.23,11.24,67227.59
21992,2868.71,15918.2,633854.0,13.94,88359.25
21993,939.91,8722.73,342118.79,21.47,73452.9
21994,2872.39,17327.86,815284.87,19.8,161426.4
21995,648.61,14006.55,409032.45,16.26,66508.68
21996,2872.58,15446.35,478473.02,13.87,66364.21
21997,1075.18,1132.6,730842.13,15.53,113499.78
21998,1142.35,3197.43,346665.28,10.31,35741.19
21999,2942.64,13152.42,123167.6,20.58,25347.89
22000,1342.66,9543.47,410352.88,14.52,59583.24
22001,1671.37,15039.67,592303.06,9.01,53366.51
22002,528.47,4697.38,584965.22,22.81,133430.57
22003,1655.69,-1836.51,467717.36,13.83,64685.31
22004,1420.66,19177.63,330548.54,16.51,54573.56
22005,2536.93,5769.54,582497.44,21.04,122557.46
22006,818.66,11195.17,643506.57,7.59,48842.15
22007,708.79,17403.8,25532.06,20.08,5126.84
22008,706.7,15224.52,751300.81,13.43,100899.7
22009,2553.12,15826.86,835837.99,15.03,125626.45
22010,2796.94,15921.35,856595.09,13.77,117953.14
22011,2532.78,17245.93,232674.45,6.44,14984.23
22012,2594.54,1780.61,126134.71,24.02,30297.56
22013,2483.73,13986.03,975174.92,18.69,182260.19
22014,1214.22,-86.02,45423.42,21.03,9552.55
22015,2707.82,6112.4,352549.18,19.45,68570.82
22016,930.43,2503.47,16161.51,9.36,1512.72
22017,2707.08,4777.3,527482.32,15.09,79597.08
22018,1979.17,8998.86,908905.22,15.57,141516.54
22019,2715.62,5652.67,239257.89,8.02,19188.48
22020,2856.34,19831.48,762197.14,22.58,172104.11
22021,1136.54,4023.44,208435.06,6.36,13256.47
22022,1019.86,4444.34,764836.71,23.92,182948.94
22023,727.94,1744.37,308921.78,19.53,60332.42
22024,2197.86,10389.75,992311.58,10.09,100124.24
22025,940.8,6191.57,164582.73,13.7,22547.83
22026,827.52,3796.22,308394.09,5.8,17886.86
22027,1250.13,7035.84,406240.87,24.04,97660.31
22028,2460.47,-571.86,481128.95,10.39,49989.3
22029,2708.6,15305.84,732170.74,24.87,182090.86
22030,1552.95,-602.72,631571.97,17.16,108377.75
22031,1947.5,13527.18,998327.41,23.41,233708.45
22032,2490.57,678.93,248895.17,8.85,22027.22
22033,2862.32,13569.54,809991.69,24.58,199095.96
22034,869.83,7502.62,894611.15,20.52,183574.21
22035,1951.77,9338.73,308960.94,12.6,38929.08
22036,1398.95,18049.54,231582.96,15.88,36775.37
22037,845.49,15344.53,315706.66,17.32,54680.39
22038,1759.39,4762.03,483907.31,11.22,54294.4
22039,1756.34,14085.89,798461.98,12.74,101724.06
22040,2865.14,19070.47,921986.88,7.0,64539.08
22041,2464.49,14178.35,147323.41,5.12,7542.96
22042,1648.79,5514.76,858680.0,18.86,161947.05
22043,1250.6,6978.52,969561.48,17.82,172775.86
22044,2725.89,18485.11,730751.66,24.04,175672.7
22045,882.26,6073.11,811391.34,13.88,112621.12
22046,836.22,9722.06,783325.56,6.88,53892.8
22047,1893.96,16347.64,578613.76,15.88,91883.87
22048,2375.44,3527.53,945241.68,5.88,55580.21
22049,2825.47,5242.63,725171.19,18.87,136839.8
22050,801.36,14699.19,491807.74,14.05,69098.99
22051,2637.65,4691.88,49204.63,20.08,9880.29
22052,933.04,8909.23,212585.12,13.14,27933.68
22053,2350.54,9246.01,444440.8,19.5,86665.96
22054,523.14,12823.02,263358.58,16.67,43901.88
22055,921.21,2185.4,552304.56,9.05,49983.56
22056,2572.35,4914.47,590031.31,20.86,123080.53
22057,2704.92,12155.58,91085.12,13.48,12278.27
22058,2312.03,16251.8,717717.49,13.48,96748.32
22059,1508.31,5181.73,212019.63,7.14,15138.2
22060,2717.87,16147.23,296878.72,8.97,26630.02
22061,1605.54,17287.42,911054.3,20.9,190410.35
22062,690.13,4582.96,514452.25,19.84,102067.33
22063,2335.98,1055.23,158669.29,10.97,17406.02
22064,2516.71,12871.63,837812.7,20.44,171248.92
22065,1813.74,10586.32,363398.04,22.24,80819.72
22066,1573.01,2761.31,563020.36,21.55,121330.89
22067,2399.71,16642.4,96977.79,12.16,11792.5
22068,2922.92,-1909.66,55082.92,9.41,5183.3
22069,2533.28,8324.86,489569.18,8.08,39557.19
22070,1783.11,10658.08,945243.88,9.81,92728.42
22071,1389.54,13749.72,921578.53,9.79,90222.54
22072,622.75,4607.09,694661.71,10.47,72731.08
22073,1704.03,16448.27,855325.44,20.72,177223.43
22074,2043.8,3987.86,956255.28,14.95,142960.16
22075,1183.85,10576.56,614933.96,24.45,150351.35
22076,1849.89,19374.45,808170.93,16.18,130762.06
22077,1232.18,3656.52,508621.49,15.61,79395.81
22078,1280.86,18525.33,975842.45,21.96,214295.0
22079,1195.97,10561.68,168731.53,6.36,10731.33
22080,2778.95,10931.24,700986.98,6.29,44092.08
22081,1288.79,9148.73,964297.79,23.27,224392.1
22082,2312.3,16705.52,755613.54,16.14,121956.03
22083,1776.72,7324.12,859363.97,24.5,210544.17
22084,502.31,14358.0,306620.83,8.54,26185.42
22085,2376.67,16539.29,794584.45,18.7,148587.29
22086,2106.24,-1781.34,278318.35,22.24,61898.0
22087,2992.62,13568.56,196285.53,17.01,33388.17
22088,2755.55,19976.98,131240.48,10.84,14226.47
22089,2712.46,17770.79,552868.3,17.57,97138.96
22090,823.29,5042.46,416774.67,22.02,91773.78
22091,2909.99,10636.17,327101.11,6.04,19756.91
22092,995.37,17826.32,766949.6,12.38,94948.36
22093,1596.91,6075.38,670840.45,15.78,105858.62
22094,2235.01,9530.21,316796.23,20.69,65545.14
22095,2484.14,9697.66,79723.36,13.35,10643.07
22096,716.1,2624.62,594453.27,19.56,116275.06
22097,2320.6,16238.57,928515.57,15.0,139277.34
22098,668.28,18414.83,562041.18,12.04,67669.76
22099,1444.32,6459.72,113194.91,16.67,18869.59
22100,1340.71,13748.47,233031.27,10.06,23442.95
22101,1231.12,9303.4,633683.1,23.21,147077.85
22102,753.6,-1276.25,462678.11,11.97,55382.57
22103,961.21,18294.1,587342.02,16.46,96676.5
22104,1887.98,3477.03,920215.79,10.67,98187.02
22105,2093.09,3219.64,146182.72,24.29,35507.78
22106,1534.04,1678.03,399689.31,19.7,78738.79
22107,1065.63,12928.51,253508.34,22.39,56760.52
22108,2522.12,10711.41,719968.81,17.08,122970.67
22109,2769.73,289.27,364100.77,9.34,34007.01
22110,1539.52,4586.45,741537.36,10.77,79863.57
22111,575.15,16701.95,293270.15,14.14,41468.4
22112,1275.72,3402.69,826662.44,24.28,200713.64
22113,2850.96,16619.08,443565.39,9.23,40941.09
22114,1883.64,-1466.13,898979.11,16.48,148151.76
22115,2018.52,10654.78,743545.67,20.35,151311.54
22116,2209.02,19549.15,872709.68,9.71,84740.11
22117,1867.15,2310.03,959713.02,19.26,184840.73
22118,1881.38,2952.48,948547.66,13.22,125398.0
22119,1611.84,15736.29,992837.63,21.18,210283.01
22120,2181.25,19823.03,33094.19,10.88,3600.65
22121,1373.12,16201.33,594649.95,24.32,144618.87
22122,1333.14,4986.07,206186.09,24.64,50804.25
22123,1373.68,1009.14,937780.02,21.23,199090.7
22124,2863.65,16792.67,862047.21,13.75,118531.49
22125,619.45,14039.93,352372.24,15.65,55146.26
22126,638.53,8333.16,126740.71,24.96,31634.48
22127,733.89,4138.89,563502.97,7.1,40008.71
22128,798.21,9985.45,689245.5,21.25,146464.67
22129,2127.21,1771.17,94743.31,17.34,16428.49
22130,2940.64,16972.45,813562.96,23.75,193221.2
22131,658.33,12590.73,421512.79,5.29,22298.03
22132,1774.89,10498.58,964332.46,24.18,233175.59
22133,2055.23,15249.94,524644.49,15.79,82841.36
22134,674.53,-1384.6,498102.82,11.24,55986.76
22135,1934.11,19187.65,904726.52,7.41,67040.24
22136,1407.48,14674.7,763596.45,16.01,122251.79
22137,1471.75,18543.86,772711.85,22.7,175405.59
22138,783.33,11357.68,647950.97,23.76,153953.15
22139,2569.15,12988.31,454158.33,9.78,44416.68
22140,1223.95,3332.65,664793.72,9.87,65615.14
22141,551.99,17066.47,474875.07,13.42,63728.23
22142,2546.47,6613.8,687669.33,6.44,44285.9
22143,1308.69,3720.49,436690.63,10.12,44193.09
22144,2805.94,17818.09,284100.56,20.37,57871.28
22145,1334.58,-762.11,78773.8,22.8,17960.43
22146,2407.35,9541.52,223084.74,12.32,27484.04
22147,562.11,13301.41,523089.38,6.39,33425.41
22148,1333.03,16037.43,785332.87,18.98,149056.18
22149,2964.69,5883.96,642381.84,24.36,156484.22
22150,1525.42,12997.14,70680.1,18.37,12983.93
22151,1237.86,11153.47,402249.37,7.72,31053.65
22152,1419.58,17364.5,578594.34,16.02,92690.81
22153,575.99,10385.25,704694.37,8.6,60603.72
22154,800.12,10515.57,521263.45,10.05,52386.98
22155,1065.68,3431.02,483512.72,13.44,64984.11
22156,2698.97,10086.39,17587.5,19.55,3438.36
22157,808.64,7087.71,972594.19,14.7,142971.35
22158,1614.5,8613.78,825996.04,11.91,98376.13
22159,2762.47,8153.63,318916.98,20.65,65856.36
22160,2061.09,-1436.28,565912.17,22.67,128292.29
22161,624.35,8362.51,934124.09,17.48,163284.89
22162,2549.53,6642.75,642644.9,5.26,33803.12
22163,1157.68,6145.35,778409.6,21.72,169070.57
22164,2810.62,8033.1,891519.87,10.96,97710.58
22165,1111.66,18139.2,257548.73,11.34,29206.03
22166,1526.97,6736.08,840960.08,15.68,131862.54
22167,2500.33,592.39,317769.88,12.99,41278.31
22168,2152.35,7923.85,706771.01,16.62,117465.34
22169,1156.57,9788.73,300600.07,16.68,50140.09
22170,1934.37,12947.08,750120.1,5.02,37656.03
22171,1985.56,5638.91,690955.2,21.12,145929.74
22172,2891.57,1212.79,215398.85,9.21,19838.23
22173,2262.16,7368.81,821034.91,14.99,123073.13
22174,615.07,12910.23,554758.39,5.78,32065.03
22175,725.92,5504.92,838743.76,8.96,75151.44
22176,823.46,9076.77,420557.14,16.23,68256.42
22177,1048.89,5707.01,30953.93,24.14,7472.28
22178,854.54,19472.71,706730.37,14.47,102263.88
22179,1134.83,15632.06,579834.13,21.78,126287.87
22180,839.62,10017.48,261376.22,17.31,45244.22
22181,736.48,5021.31,320711.71,8.2,26298.36
22182,1158.29,4594.13,788695.14,15.64,123351.92
22183,923.53,18658.19,392287.98,9.37,36757.38
22184,791.66,690.64,79170.59,8.32,6586.99
22185,766.85,19740.2,848125.5,10.18,86339.18
22186,1407.37,721.42,311135.54,15.77,49066.07
22187,1029.56,8690.1,533702.45,9.54,50915.21
22188,2094.55,4226.65,177422.27,21.92,38890.96
22189,1472.66,12520.48,326295.29,14.14,46138.15
22190,1010.8,15096.64,559695.53,18.93,105950.36
22191,1050.39,4953.91,99058.39,20.39,20198.01
22192,1668.93,13751.99,327100.81,16.19,52957.62
22193,2037.04,17644.78,784426.17,11.52,90365.89
22194,2119.85,15786.32,931222.3,7.89,73473.44
22195,2134.27,14577.65,102971.71,18.55,19101.25
22196,1020.43,6353.22,523748.73,12.28,64316.34
22197,1363.81,652.01,841977.09,10.06,84702.9
22198,2899.5,5064.45,359725.37,5.96,21439.63
22199,1526.4,1649.75,150442.49,7.92,11915.05
22200,2477.54,10382.3,76575.27,14.95,11448.0
22201,1541.67,16944.16,259221.59,9.3,24107.61
22202,1408.67,7324.99,266744.8,17.69,47187.16
22203,1947.72,-1387.73,977413.75,23.34,228128.37
22204,544.72,1754.77,324123.52,13.61,44113.21
22205,2560.0,15091.88,669113.44,6.59,44094.58
22206,1579.92,13222.08,454633.67,10.67,48509.41
22207,1546.25,12194.29,674439.93,10.36,69871.98
22208,1749.46,10240.94,349886.93,7.59,26556.42
22209,2374.21,4988.29,334390.68,24.04,80387.52
22210,2073.84,2779.47,920163.76,11.03,101494.06
22211,2986.44,16821.32,881789.66,5.96,52554.66
22212,1803.22,3486.61,138267.01,9.7,13411.9
22213,1800.42,13585.3,532724.32,21.54,114748.82
22214,1836.64,13211.49,43486.53,14.99,6518.63
22215,1446.29,15433.88,524708.57,23.16,121522.5
22216,2793.72,7287.95,129857.28,12.04,15634.82
22217,2115.31,-290.96,203148.35,12.48,25352.91
22218,2865.02,7017.22,441931.44,19.7,87060.49
22219,1260.13,5126.94,140220.84,15.2,21313.57
22220,1792.23,11550.51,391814.49,8.18,32050.43
22221,1922.19,12774.38,319266.9,17.63,56286.75
22222,2536.31,1105.35,336238.74,16.33,54907.79
22223,2223.98,6750.43,577684.69,14.78,85381.8
22224,2413.95,6040.78,741475.84,14.76,109441.83
22225,1684.63,6844.02,413778.6,16.77,69390.67
22226,2011.59,-236.35,132846.01,8.09,10747.24
22227,517.9,-1445.6,878536.83,19.83,174213.85
22228,1214.75,9292.69,721837.55,13.1,94560.72
22229,986.44,16011.1,613884.72,8.72,53530.75
22230,2915.39,-1171.45,493567.53,10.52,51923.3
22231,873.58,15212.15,412781.6,16.12,66540.39
22232,1220.41,2415.7,23216.17,13.8,3203.83
22233,2284.78,8069.48,568638.26,17.83,101388.2
22234,2868.29,14750.04,448811.65,5.29,23742.14
22235,2102.63,7807.01,366631.11,8.72,31970.23
22236,926.0,364.12,502816.69,13.64,68584.2
22237,748.33,-1329.04,551800.23,21.28,117423.09
22238,1287.35,17045.33,689408.05,9.92,68389.28
22239,2125.34,-1632.75,594670.24,5.34,31755.39
22240,1112.29,6747.32,254403.16,16.79,42714.29
22241,1149.07,1358.04,179971.47,21.76,39161.79
22242,1029.46,-1647.5,661130.78,11.72,77484.53
22243,507.11,5556.31,782647.18,22.08,172808.5
22244,1625.17,19549.66,289370.1,11.82,34203.55
22245,1213.55,4516.51,499525.53,12.41,61991.12
22246,2510.1,2593.89,48071.11,19.72,9479.62
22247,2079.47,14053.51,736035.83,11.31,83245.65
22248,1333.48,3945.11,651554.64,15.96,103988.12
22249,816.4,16182.47,654307.44,15.6,102071.96
22250,1230.35,8661.06,535612.74,9.91,53079.22
22251,2238.46,14560.18,177456.28,18.57,32953.63
22252,1957.53,1187.84,619531.77,18.33,113560.17
22253,2669.81,7236.43,884040.37,19.29,170531.39
22254,2795.41,12355.89,658430.18,22.73,149661.18
22255,781.68,5651.61,844128.97,12.16,102646.08
22256,2125.8,8920.88,177855.11,17.56,31231.36
22257,2042.98,6062.04,112072.55,17.93,20094.61
22258,1606.05,-1135.97,344037.67,14.34,49335.0
22259,1101.98,-529.81,270925.8,19.64,53209.83
22260,2862.94,11817.69,534515.0,24.46,130742.37
22261,1151.7,4756.7,278891.07,6.44,17960.58
22262,2077.07,7300.14,74771.12,19.16,14326.15
22263,2516.14,818.29,235596.37,23.9,56307.53
22264,2926.14,2744.68,323722.09,19.66,63643.76
22265,1293.15,14121.85,731382.15,10.58,77380.23
22266,1801.03,13290.96,636728.32,13.74,87486.47
22267,2160.47,2556.51,557362.89,11.06,61644.34
22268,729.92,3273.07,111036.81,21.47,23839.6
22269,2572.15,16508.09,333821.3,23.01,76812.28
22270,1795.86,304.68,305210.97,19.39,59180.41
22271,2061.6,5061.22,517788.45,17.32,89680.96
22272,2405.19,12364.37,876865.05,11.39,99874.93
22273,1722.97,5705.15,807473.18,19.0,153419.9
22274,775.33,14443.45,329829.04,23.64,77971.59
22275,2048.92,9039.79,643352.48,19.59,126032.75
22276,1184.14,17738.84,843714.92,5.98,50454.15
22277,1677.84,17119.08,340480.9,5.25,17875.25
22278,1604.02,5663.34,739831.35,5.11,37805.38
22279,2305.83,16423.15,224057.02,13.92,31188.74
22280,1693.42,13658.01,533855.36,10.45,55787.89
22281,1145.02,18947.57,637245.58,21.95,139875.4
22282,576.98,17600.28,359826.68,9.33,33571.83
22283,593.46,4335.78,328886.28,14.44,47491.18
22284,1434.96,5385.8,158930.99,10.98,17450.62
22285,2792.63,3924.53,629662.71,14.38,90545.5
22286,2925.68,5637.35,498925.39,15.9,79329.14
22287,1757.08,7025.46,11895.06,17.5,2081.64
22288,901.56,-806.52,23810.83,10.36,2466.8
22289,939.73,15253.36,475806.12,14.85,70657.21
22290,2940.08,8002.09,158505.74,24.2,38358.39
22291,2347.33,11981.0,985725.79,8.89,87631.02
22292,2364.41,1908.74,244633.75,8.02,19619.63
22293,2917.76,10763.2,937590.72,16.94,158827.87
22294,2555.98,19960.88,829347.27,16.29,135100.67
22295,541.92,-239.95,494221.43,24.99,123505.94
22296,842.41,4546.48,763815.69,12.54,95782.49
22297,683.14,-245.01,859636.95,12.9,110893.17
22298,1011.41,7949.0,425113.09,5.85,24869.12
22299,2471.7,7813.72,964187.16,18.59,179242.39
22300,2035.8,7552.94,299837.14,16.56,49653.03
22301,685.36,1964.03,305658.14,23.87,72960.6
22302,1416.78,15203.04,612219.34,17.54,107383.27
22303,1371.62,18206.52,179175.43,6.75,12094.34
22304,1251.99,9542.71,630815.68,15.69,98974.98
22305,550.93,-1066.44,844975.19,13.45,113649.16
22306,2063.14,10965.58,856180.29,15.21,130225.02
22307,814.05,12269.85,109941.83,11.84,13017.11
22308,935.6,2720.5,897003.26,22.52,202005.13
22309,2400.17,16286.96,120270.06,10.02,12051.06
22310,905.26,18826.48,566594.32,22.86,129523.46
22311,2896.98,12067.14,20352.31,9.55,1943.65
22312,1490.98,19586.27,229922.46,19.58,45018.82
22313,1245.81,16191.02,375417.05,20.69,77673.79
22314,1737.16,15872.54,336431.79,6.43,21632.56
22315,1393.32,14265.51,848317.24,10.82,91787.93
22316,1965.38,14830.58,265521.86,24.81,65875.97
22317,1398.85,2720.55,568876.08,5.5,31288.18
22318,1560.43,1349.56,771851.79,8.32,64218.07
22319,1320.15,11761.84,990271.65,13.07,129428.5
22320,1135.21,612.94,833854.97,9.45,78799.29
22321,748.55,19892.71,520881.77,24.05,125272.07
22322,1449.98,17464.56,341017.16,23.34,79593.41
22323,1460.48,15474.36,478944.41,10.29,49283.38
22324,1025.33,4879.99,564297.74,5.51,31092.81
22325,1300.14,17825.81,775958.66,15.79,122523.87
22326,730.9,1849.93,821456.65,14.99,123136.35
22327,2624.42,9309.66,553905.72,17.44,96601.16
22328,2549.31,5981.47,318869.71,20.57,65591.5
22329,2953.16,18871.51,756349.05,10.93,82668.95
22330,1217.08,-1424.16,476960.9,15.65,74644.38
22331,1929.61,-1022.02,896904.72,23.36,209516.94
22332,1297.5,3064.99,984041.01,10.9,107260.47
22333,2378.04,6791.64,526733.28,20.06,105662.7
22334,2812.1,1952.21,751546.7,12.92,97099.83
22335,2615.21,11854.43,128487.41,19.91,25581.84
22336,1304.63,15869.05,350675.75,7.55,26476.02
22337,1560.9,-1471.17,86926.35,10.92,9492.36
22338,916.12,8843.93,494801.35,16.24,80355.74
22339,2096.52,-79.94,411233.24,17.19,70690.99
22340,2027.9,5426.17,238087.78,17.89,42593.9
22341,2378.55,9544.18,490788.68,15.71,77102.9
22342,1513.6,5545.95,936064.42,14.39,134699.67
22343,2529.89,4471.09,836513.92,23.28,194740.44
22344,999.99,18931.58,511088.36,9.84,50291.09
22345,2403.36,5026.82,30537.51,8.77,2678.14
22346,1295.33,12726.95,658224.57,22.79,150009.38
22347,2213.73,360.61,238252.79,20.28,48317.67
22348,1208.53,12575.78,25579.37,11.83,3026.04
22349,1463.78,17223.65,292993.07,15.45,45267.43
22350,2427.33,8559.63,523989.34,22.33,117006.82
22351,2354.75,1499.05,393189.95,17.82,70066.45
